dam_name,longitude,latitude
E.BR SO FK BLACKWATER E-27,-94.0384,38.8415
EAST LOCUST CREEK WATERSHED DAM E- 85,-93.0736,40.1453
TROUBLESOME CREEK WATERSHED DAM S- 59,-91.8707,39.9756
HOOVER-FRANKUM WATERSHED DAM LT-25,-95.122,40.3919
EAST FORK BIG CREEK DAM Z- 10,-93.9607,40.5645
GARY LINDQUIST FARM POND,-92.6139,40.3547
WEST FORK BIG CREEK DAM P- 48,-94.032,40.2114
BLUESTEM,-94.8136,40.4544
EAST FORK BIG CREEK DAM A- 38,-93.945,40.5151
CONRAD DAM,-91.75,40.5115
GRINDSTONE-LOST-MUDDY WATERSHED DAM A-23,-94.3314,39.7778
HOOVER-FRANKUM WATERSHED DAM LT-49,-95.1655,40.3749
WASH TWP SITE CA-29-6003-129-010-1,-93.5765,40.2648
EAST LOCUST CREEK WATERSHED DAM E- 51,-93.0538,40.2779
MAUZY LAKE DAM,-92.2979,40.2758
WELLINGTON-NAPOLEON WATERSHED DAM N-22,-94.082,39.0996
BILL DAWSON IRR. RES.,-92.1248,39.3518
TROUBLESOME CREEK WATERSHED DAM T- 26,-92.1517,40.2142
MORAN DAM,-92.624,40.3227
WHITE DAM,-92.3886,39.7793
EAST YELLOW CREEK B- 44,-93.0018,39.8008
UPPER LOCUST CREEK L- 89,-93.1125,40.5394
EAST YELLOW CREEK B- 72,-93.0133,39.6632
TROUBLESOME CREEK WATERSHED DAM S- 77,-91.7525,39.9639
BIG CREEK-HURRICANE CREEK B- 46,-93.4265,39.5353
EAST FORK BIG CREEK DAM E- 46,-93.9529,40.4459
STEVENSON DAM,-91.9102,40.579
EVAN JOHNSON DAM,-92.6125,40.454
PAUL ISAACSON DAM,-92.6204,39.7342
BIG CREEK-HURRICANE CREEK S-  3,-93.4884,39.471
BIG CREEK-HURRICANE CREEK B- 58,-93.4606,39.6199
MONITEAU CREEK WS DAM M- 30,-92.6092,39.0886
UPPER LOCUST CREEK L-139,-93.1189,40.4215
WESTHUES FAMILY TRUST DAM,-92.7983,39.2562
BILL HOLIDA,-90.3737,37.2236
EAST LOCUST CREEK WATERSHED DAM E-94,-93.0513,40.1868
HICKORY CREEK WATERSHED STRUCTURE H-  1A,-94.3924,36.8683
WILLIAMS DAM,-92.8113,40.0878
BIG CREEK-HURRICANE CREEK T-  3,-93.5584,39.5868
EAST FORK GRAND RIVER DAM H- 52,-94.2568,40.4478
LAKE JOY DAM,-91.3291,37.6708
JOHNS DAM,-90.9898,37.8867
SOUTH OLD QUARRY HOLLOW DAM,-90.2431,38.1027
FOURCHE CREEK #5,-91.0105,36.5549
NEW MELLE QUARRY DAM,-90.8991,38.6794
JAMES RIVER ASSEMBLY DAM,-92.2345,37.3982
LAKE MELISSA DAM,-91.0837,38.0686
RHINE VALLEY LAKE DAM,-91.5682,38.7181
VALLEY VIEW LAKE DAM,-90.4105,38.1418
PARADISE VALLEY DAM,-90.5164,38.5098
WILLIAM TRUNK LAKE DAM,-90.4473,38.0971
BROWN'S DAM #2,-95.5487,40.4078
FRED & PAT'S BEAR PIT DAM,-91.1773,38.7624
ANDERSON'S WHIPPOORWILL FARM LAKE DAM,-89.8371,37.0568
WEISS LAKE DAM,-91.4567,38.5264
BLOCK LAKE DAM,-91.5796,39.0079
MCINTOSH LAKE DAM,-92.4408,37.0027
TAYLOR DAM (NOT BUILT),-90.9192,38.5983
ROTH LAKE DAM,-93.5311,38.0244
KEUSS DAM,-90.7856,38.1658
FORD LAKE DAM,-91.3602,38.0799
RON'S DAM,-89.6054,36.3677
O'KEEFE LAKE,-91.4742,39.6297
BUCK & DOE RUN WATERSHED DAM LT-53,-91.5556,40.2357
DURGENS CREEK WATERSHED DAM  7,-91.5636,40.031
BEAR CREEK WATERSHED DAM LTS- 62,-91.8774,40.4175
E.BR SO FK BLACKWATER D-20,-94.0636,38.8576
AUFFERT,-94.6416,40.445
WEST FORK BIG CREEK DAM B-145,-94.0876,40.1891
UPPER LITTLE BLACK WATERSHED DAM D-12,-90.5943,36.6788
WAYNE BRAND STRUCTURE DAM,-94.9005,40.5593
FRED MAYES LAKE DAM,-92.2662,39.5925
RAYMOND PORTERFIELD STRUCTURE DAM,-94.9325,40.5164
PIPES 001,-93.0521,40.4097
DURGENS CREEK WATERSHED DAM LTS-102,-91.5946,40.0874
FIELDS DAM,-91.8474,40.2576
LYBYER LAKE DAM,-92.1362,37.3376
MAURICE MESSBARGER STRUCTURE DAM,-94.9972,40.4692
GRAY LAKE DAM,-93.8645,38.49
EAST FORK BIG CREEK DAM E- 36,-93.9833,40.4828
EAST FORK BIG CREEK DAM E- 57,-93.9635,40.4049
MAGRUDER DAM,-92.1689,39.6891
GIBSON-OYLER FARM LAKE DAM,-93.8067,39.3426
STEVE PIERCE STR.,-94.8582,39.5726
EAST LOCUST CREEK WATERSHED DAM E-117,-93.0961,40.1112
GRINDSTONE-LOST-MUDDY WATERSHED DAM D-42,-94.4032,39.992
BUCK & DOE RUN WATERSHED DAM 32,-91.5722,40.2796
WINDSOR LAKE DAM,-93.6905,38.5364
WEST FORK BIG CREEK DAM B-171,-94.085,40.2459
GREEN DAM,-92.3478,40.4426
EVANS & WERTZ'S DAM,-91.1026,39.3277
LEISURE DAM,-92.8245,39.9854
BUCK & DOE RUN WATERSHED DAM 37,-91.5372,40.239
KING LAKE DAM,-93.735,40.3702
TROUBLESOME CREEK WATERSHED DAM R- 39,-91.6929,39.8913
WEST FORK BIG CREEK DAM B-174,-94.0647,40.231
WHITNEY DAM,-92.5937,40.3667
NORMAN LAKE DAM,-92.4854,40.5605
FARRELL DAM,-94.9583,40.375
TROUBLESOME CREEK WATERSHED DAM S- 57,-91.845,39.9808
EAST FORK BIG CREEK DAM E- 31,-93.9433,40.4971
TROUBLESOME CREEK WATERSHED DAM T- 29,-92.1517,40.2027
GRINDSTONE-LOST-MUDDY WATERSHED DAM B- 10,-94.3448,39.8962
EAST LOCUST CREEK WATERSHED DAM E- 20,-93.0818,40.3356
DUNN DAM,-92.167,40.3646
CLEMENT,-95.1472,40.3073
CLEMA DAM,-92.4417,39.7193
LIMBAUGH LANDS INC,-89.8915,37.4714
GRASSY CREEK WATERSHED DAM G- 53,-91.7725,40.015
DOUG GAINES,-90.5152,37.494
WILES DAM,-92.8263,40.4253
UPPER LOCUST CREEK L- 94,-93.0987,40.5208
BIG CREEK-HURRICANE CREEK B- 48D,-93.4078,39.5528
TROUBLESOME CREEK WATERSHED DAM S- 75,-91.7708,39.9819
WHITE OAK LAKE,-92.1489,40.1355
TETER DAM,-92.6008,39.6971
TROUBLESOME CREEK WATERSHED DAM T- 58,-92.0825,40.1164
WEST FORK BIG CREEK DAM B-119,-94.023,40.317
TROUBLESOME CREEK WATERSHED DAM T- 65,-92.0385,40.1015
BIG CREEK-HURRICANE CREEK R-  2,-93.4727,39.5676
TROUBLESOME CREEK WATERSHED DAM T-101,-91.9312,40.0682
HIATT DAM,-92.5602,39.9434
UPPER LOCUST CREEK W- 54A,-93.1877,40.4776
HEYWOOD LAKE,-92.7849,40.3321
EAST YELLOW CREEK L- 28,-92.8865,39.8833
HICKORY CREEK WATERSHED STRUCTURE H- 11,-94.3675,36.8411
KIRBY DAM,-92.0388,40.5922
YEARNS DAM,-92.426,40.422
CHARDONNAY LAKE DAM,-90.819,38.5931
SPRING LAKE SILT POND DAM,-92.6623,40.1054
BAUDENDISTEL DAM,-91.2278,38.6162
MARSCHKE LAKE DAM,-92.7809,38.1532
JIM EASLEY LAKE DAM (NOT BUILT),-93.984,39.7901
CARDINAL LAKE DAM,-91.0091,38.7608
LAC TIFFANY DAM,-90.6298,37.8949
MILLS FARM LAKE DAM,-92.6401,38.8911
LOST TRAILS ESTATES DAM,-90.4724,38.4019
SPARLIN LAKE DAM-SEC 35,-92.661,37.1554
CALLAWAY FORKS DAM,-90.8451,38.6822
MISSISSIPPI LIME UPPER DAM,-90.0692,37.9675
MISSISSIPPI LIME SOUTH 40 DAM,-90.0777,37.9592
PROCTOR DAM,-91.2884,39.0462
DIERBERG LAKE DAM,-90.6052,38.6389
CALLAHAN CREEK WATERSHED A-2,-92.4524,39.0871
HELTON LAKE DAM,-92.4791,38.145
STORMWATER MANAGEMENT DAM,-90.961,39.3669
HOWELL DAM,-90.792,38.6401
"BUNGE,D. LAKE DAM",-91.1032,38.6553
QUAIL VALLEY ESTATES DAM,-92.2811,38.5344
DARRINGTON DAM NO 1,-94.4164,40.4986
TROUBLESOME CREEK WATERSHED DAM T- 33,-92.1254,40.1902
FISHER DAM,-92.1402,39.6471
GARNER DAM,-90.0375,36.7469
DEEFREECE,-94.6466,40.385
GLEN LAUDEWEC,-89.89,37.2309
FRANKLIN DAM,-91.8822,39.6665
SOUTH FORK BLACKWATER RIVER DAM A-24,-94.0953,38.7826
CHARLES EMBERTON DAM,-93.2394,40.1438
HOMER LAWRANCE STRUCTURE DAM,-94.9363,40.2638
ROBERT MOLL DAM,-93.8765,39.4019
EAST FORK BIG CREEK DAM E- 24,-93.9146,40.5195
EAST LOCUST CREEK WATERSHED DAM E-115,-93.1244,40.1035
MOORE DAM,-92.3876,40.4342
NOLAND LAKE DAM,-93.6052,38.4508
TROUBLESOME CREEK WATERSHED DAM T- 31,-92.1485,40.1902
NEER DAM,-91.5163,40.0392
EAST LOCUST CREEK WATERSHED DAM E-114,-93.1228,40.1181
MARTIN DAM,-92.0042,40.471
BURKE DAM,-94.5838,39.4317
TROUBLESOME CREEK WATERSHED DAM R- 38,-91.7007,39.8927
WEST FORK BIG CREEK DAM B-108,-94.0182,40.3554
ED ALEXANDER,-90.9701,38.6414
EAST LOCUST CREEK WATERSHED DAM E- 36,-93.0601,40.2794
WEST FORK BIG CREEK DAM B-146,-94.0905,40.1862
DOUGLAS FARM LAKE DAM,-92.1529,40.0247
RICHARDS DAM,-89.8439,36.9153
GRINDSTONE-LOST-MUDDY WATERSHED DAM B-5,-94.3975,39.8956
DAVID NELSON STRUCTURE DAM,-94.6086,40.3504
GRINDSTONE-LOST-MUDDY WATERSHED DAM C- 2B,-94.4747,40.0243
HOUSTON DAM,-94.9808,40.2864
RIGDON DAM,-92.4394,40.3709
EAST LOCUST CREEK WATERSHED DAM E- 47,-93.0771,40.2644
SCURLOCK DAM,-92.3664,40.547
MERCER CO WASHINGTON TWP #5,-93.5417,40.2797
CONCEPTION ABBEY LAKE DAM,-94.6831,40.2366
WEST FORK BIG CREEK DAM B-131,-94.0969,40.2572
ROCKHOLD DAM,-92.1103,40.5273
WEST FORK BIG CREEK DAM B-113A,-94.0542,40.3443
LOST CR PILOT WATERSHED DAM F-4,-90.8078,39.1389
WEST FORK BIG CREEK DAM P- 37,-94.0314,40.199
UPPER LOCUST CREEK L-105,-93.1198,40.4879
WEST FORK BIG CREEK DAM B-126,-94.0758,40.2859
ANGLERS LAKE DAM,-91.1437,38.3768
HOWARD WATSON STRUCTURE DAM,-94.9185,40.3414
EAST YELLOW CREEK L- 27,-92.8925,39.8768
TROUBLESOME CREEK WATERSHED DAM T- 50,-92.0087,40.1161
BIG CREEK-HURRICANE CREEK M-  7,-93.4974,39.5933
BIG CREEK-HURRICANE CREEK M- 22,-93.5067,39.6153
WEST FORK BIG CREEK DAM P- 47,-94.0285,40.2246
WEST FORK BIG CREEK DAM P- 25,-93.9951,40.2735
EAST FORK GRAND RIVER DAM F- 44,-94.1635,40.5481
YAGEL DAM,-93.1032,39.9241
BIG CREEK-HURRICANE CREEK B- 57,-93.4484,39.6114
WEST FORK BIG CREEK DAM P- 15,-93.9634,40.2612
TALLMAN DAM,-92.455,40.5732
BIG CREEK-HURRICANE CREEK B-  2,-93.5822,39.5201
BIG CREEK-HURRICANE CREEK R-  5,-93.4694,39.5478
HUTCHISON DAM,-92.7589,39.8686
JOE GODI DAM,-92.3103,40.2048
GEORGE CRAIG,-94.0084,40.3901
UPPER LOCUST CREEK L-140,-93.0934,40.4187
TROUBLESOME CREEK WATERSHED DAM S- 47,-91.8445,40.031
TROUBLESOME CREEK WATERSHED DAM S- 74,-91.7777,39.987
HACKMAN DAM,-92.4594,39.6625
JAMES ISRAEL,-89.9625,37.5743
EAST YELLOW CREEK B- 31,-92.9741,39.8201
LAKE LYNN DAM,-90.2299,37.033
LEMONS GRAVEL DAM,-89.9358,36.8401
LOST VALLEY LAKE DAM #2,-91.4055,38.4689
OWL CREEK ESTATES DAM #3,-91.1339,38.7613
RAYMOND CLAUS POND,-89.8798,36.9783
LEHAR LAKE DAM,-92.6552,37.4384
WOODS MILL COVE DAM,-90.5145,38.6516
LANDOLT DAM,-91.5539,38.8736
JOE MACHS LAKE DAM,-90.7137,38.5642
BURTON DUENKE #2 DAM,-92.7022,38.1325
JOHNSON'S LAKE DAM,-89.9654,37.0211
DUCK CREEK STATE WILDLIFE REFUGE NO 3,-90.1098,37.0087
TALBOT DAM,-93.1481,38.0598
DEEKEN DAM,-91.4583,37.4324
ATKISSON LAKE DAM,-92.4833,37.8891
BADER LAKE DAM,-90.7194,38.235
WALNUT GLENN LAKE DAM,-91.8997,38.0297
DUCK CREEK-STATE WILDLIFE REFUGE-# 1,-90.1013,37.0225
REED LAKE DAM,-91.2134,37.7514
ROGUE CREEK UPPER DAM (IMCOMPLETED),-90.8739,38.0524
CHESTERFIELD VILLAGE #2 DAM,-90.5742,38.6552
ROY WORRELL,-93.9812,39.8877
TABO CREEK WATERSHED DAM E-27,-93.65,39.15
HOOVER-FRANKUM WATERSHED DAM LT-27,-95.1516,40.4288
UPPER LOCUST CREEK W- 79,-93.1821,40.4119
TABO CREEK WATERSHED DAM F-26,-93.682,39.1301
EAST FORK BIG CREEK DAM E- 98,-93.9998,40.2958
EAST FORK BIG CREEK DAM E- 25,-93.9116,40.5123
DABNEY DAM,-92.5022,40.5406
GARY ANSON DAM,-92.1073,40.5697
K & K PRODUCERS,-94.7234,39.605
DR. CHARLES S. PEWITT,-90.0445,37.187
GRINDSTONE-LOST-MUDDY WATERSHED DAM C-  6,-94.4,39.9422
E.BR SO FK BLACKWATER D-22,-94.0564,38.8506
RON LUTES,-90.0101,37.3344
WEST FORK BIG CREEK DAM B-147,-94.0894,40.1839
WEST FORK BIG CREEK DAM B-151,-94.0532,40.2039
TERRY SHEDDRICK DAM NO 1,-94.3931,40.5189
CHAS COMSTOCK FARM POND,-92.3806,40.5511
WEST FORK BIG CREEK DAM B-186,-94.1008,40.2018
SCHNEIDER LAKE DAM,-91.2561,38.707
HARRY MULLOCK DAM,-94.5702,40.4223
BEAR CREEK WATERSHED DAM LTS- 17,-91.9455,40.3185
MCCAIN DAM,-92.2693,39.7715
EAST LOCUST CREEK WATERSHED DAM E- 23,-93.0569,40.3202
REINHART DAM,-92.7357,39.9296
EAST FORK BIG CREEK DAM LT- 53,-93.9338,40.5278
102 RIVER TRIBUTARIES DAM LT-52,-94.8696,40.3768
BUD LANCASTER DAM,-92.592,40.5466
EAST LOCUST CREEK WATERSHED DAM E- 77,-93.0966,40.1601
BUCK & DOE RUN WATERSHED DAM LT-56,-91.5577,40.1959
WEST FORK BIG CREEK DAM B-109,-94.0298,40.344
HOOVER-FRANKUM WATERSHED DAM LT-13,-95.1536,40.4326
DENT FARM LAKE DAM,-92.0311,40.0333
EAST FORK BIG CREEK DAM E- 68,-93.996,40.403
MONITEAU CREEK WS DAM H-  8,-92.5519,39.1769
MUNRO DAM,-92.2967,40.5608
HENRY LAKE DAM,-93.7154,38.3705
ROGERS DAM,-94.0497,39.2212
EAST FORK BIG CREEK DAM E- 33,-93.9869,40.4919
EAST FORK BIG CREEK DAM E- 26,-93.9156,40.5053
HOOVER-FRANKUM WATERSHED DAM LT-53,-95.1669,40.366
TURNER LAKE DAM,-94.2541,39.2835
YORK TWP SITE CA-170-3,-93.3097,40.5585
JAMES A.WATERS LAKE DAM,-93.7647,39.388
WOLFENBARGER DAM NO. 1,-94.2331,40.4759
BIG CREEK-HURRICANE CREEK B- 13,-93.5429,39.4913
GEISLER DAM,-92.0922,39.5195
DIENELL DAM,-91.8586,40.2169
WEST FORK BIG CREEK DAM P-  9,-93.9461,40.2871
VIRGIL MILES,-95.2899,40.187
WEST FORK BIG CREEK DAM B-148,-94.025,40.2511
EAST LOCUST CREEK WATERSHED DAM E-132,-93.0842,40.0548
DAVID DEFREECE,-94.7084,40.349
UPPER LOCUST CREEK L-300,-93.1241,40.4106
TROUBLESOME CREEK WATERSHED DAM S- 44,-91.853,40.0361
GRASSY CREEK WATERSHED DAM G- 98,-91.6484,39.9477
TROUBLESOME CREEK WATERSHED DAM R- 29,-91.7235,39.931
MONITEAU CREEK WS DAM M- 84,-92.4824,39.2765
WEST FORK BIG CREEK DAM B-166,-94.0863,40.1693
EAST YELLOW CREEK W- 38,-92.9159,39.9881
EAST FORK GRAND RIVER DAM F- 45,-94.1601,40.5419
TROUBLESOME CREEK WATERSHED DAM S- 92,-91.8036,39.9383
BIG CREEK-HURRICANE CREEK B-121,-93.4015,39.5709
CONNIE FIELD,-94.8009,39.8511
LESLIE COKER,-93.3928,40.2983
TROUBLESOME CREEK WATERSHED DAM S- 81,-91.7929,39.9704
MCNULTY LAKE DAM,-91.8266,37.8307
SEEBROOK DAM,-91.079,38.7698
LAKE CHESTERFIELD DAM,-90.6105,38.5819
LOOKOUT MOUNTAIN RESORT DAM,-89.6289,37.0723
BUMB LAKE DAM #4,-91.2719,38.8056
EFTINK LAKE DAM,-89.6505,37.1242
MOTHERSHEAD LAKE DAM,-89.5643,37.1387
WARVID LAKE DAM,-90.8168,38.652
GREG BUNN LAKE,-92.1828,39.1385
BIG CREEK-HURRICANE CREEK R-  6,-93.4617,39.5373
GODEFROID LAKE DAM,-91.4611,38.5616
HICKORY LAKE DAM,-90.8181,38.5889
UPPER LITTLE BLACK WATERSHED DAM D- 9,-90.6172,36.6904
LAURY LAKE DAM,-91.4164,38.4251
RADDY HOLLOW DAM,-90.2615,38.1071
CASTLE RANCH LAKE DAM,-90.5661,38.2146
FOX RIVER FARM LAKE DAM,-91.6622,40.4524
MALLOW LAKE DAM,-92.4161,36.7316
FOUNTAIN LAKE DAM,-90.4088,38.5199
HARGIS DAM,-92.4124,39.2463
MISSISSIPPI LIME LOWER DAM,-90.067,37.9714
STACY PARK RESEVOIR DAM,-90.3899,38.6707
NORBERT SANDBOTHE POND,-91.9285,38.1656
KARL LOVER CAMP DAM,-93.5705,39.0643
POLOWNIAK DAM,-93.1092,40.1304
RANDY JAMES NO 1,-94.4297,40.4235
EPPERSON DAM,-91.3318,39.422
SOUTH FORK BLACKWATER RIVER DAM E- 7,-93.9479,38.7619
FERGUSON #1 DAM,-94.2996,39.1302
MELTON DAM,-91.6052,40.2737
EAST LOCUST CREEK WATERSHED DAM E- 16,-93.0731,40.3434
CHILDERS POND,-93.0914,40.4622
FORREST COFFELT STRUCTURE DAM,-95.0379,40.2613
GLOVER DAM,-91.9716,39.697
RICHMOND SCHOOL LAKE DAM,-93.9768,39.267
WEST FORK BIG CREEK DAM B-112,-94.0494,40.3541
102 RIVER TRIBUTARIES DAM LT-48,-94.851,40.4109
SARA OR BILL BALDWIN STRUCTURE DAM,-94.6687,40.4418
PANTHER CREEK WATERSHED DAM LT- 67A,-93.8358,40.383
BEAR CREEK WATERSHED DAM LTS- 67,-91.9848,40.4103
DELBERT LEE COBB,-89.7709,37.3121
EAST FORK BIG CREEK DAM E- 29,-93.9424,40.5237
JIM MERRIGAN STRUCTURE DAM,-94.5985,40.2729
COOK DAM,-93.2354,40.1717
BIMSON DAM,-91.6026,39.9342
WEST FORK BIG CREEK DAM B-116,-94.0483,40.324
UPPER LOCUST CREEK L- 85,-93.1516,40.5122
WES RAY DAM,-92.0005,36.6774
MEDICINE TWP.SITE CA-36-M-ME-12,-93.3843,40.3392
JOHN CLARK,-93.517,40.5265
W. BYRN DAM,-92.3863,40.3543
TROUBLESOME CREEK WATERSHED DAM T- 25,-92.161,40.2105
BROWN FARM LAKE DAM,-92.1928,40.1231
BUCK & DOE RUN WATERSHED DAM 41,-91.5427,40.1696
STARBUCK DAM,-92.4373,40.4022
GRINDSTONE-LOST-MUDDY WATERSHED DAM D-22,-94.2897,40.0261
BEATTY AND CORDELL NO 1,-94.5694,40.5071
EAST LOCUST CREEK WATERSHED DAM E- 81,-93.0955,40.1442
TROUBLESOME CREEK WATERSHED DAM R- 40,-91.6859,39.8923
MEDICINE TWP. SITE CA-173-1,-93.4081,40.3468
E.BR SO FK BLACKWATER D-21,-94.065,38.8501
SOUTH FORK BLACKWATER RIVER DAM E-21,-93.9441,38.7019
YOUNG DAM NO. 1,-94.6271,40.5368
MEDICINE TWP.SITE CA-173-16,-93.3915,40.3026
EAST LOCUST CREEK WATERSHED DAM E- 76,-93.0951,40.1613
E.BR SO FK BLACKWATER B-11,-94.0677,38.8795
TROUBLESOME CREEK WATERSHED DAM S- 62,-91.8543,39.9616
MONITEAU CREEK WS DAM M- 26,-92.567,39.0878
TROUBLESOME CREEK WATERSHED DAM T- 68,-92.0277,40.0879
TROUBLESOME CREEK WATERSHED DAM S- 36,-91.9056,40.0496
UPPER LOCUST CREEK L- 80,-93.1607,40.5502
BIG CREEK-HURRICANE CREEK B- 27,-93.4808,39.5036
EAST LOCUST CREEK WATERSHED DAM E-28,-93.0997,40.3038
TROUBLESOME CREEK WATERSHED DAM T- 85,-92.0003,40.0947
EAST FORK BIG CREEK DAM E- 78,-93.9826,40.3545
BIG CREEK-HURRICANE CREEK T-  9,-93.5066,39.5795
LARRY BRIEDWELL DAM,-92.6338,40.5148
EAST YELLOW CREEK S- 42,-92.9126,39.7795
EAST YELLOW CREEK B- 69,-93.0066,39.6871
EAST LOCUST CREEK WATERSHED DAM E-127,-93.1019,40.0763
J. W. HARDING,-94.2297,40.4376
GRASSY CREEK WATERSHED DAM G- 83,-91.7495,40.002
TROUBLESOME CREEK WATERSHED DAM T-122,-91.9916,40.1297
BIG CREEK-HURRICANE CREEK T-  7,-93.5162,39.5867
MCCALLUM DAM,-93.0147,39.8509
BIG CREEK-HURRICANE CREEK W-  4A,-93.3975,39.5303
MONITEAU CREEK WS DAM M- 17,-92.5888,39.0658
SCHMITZ DAM,-91.8001,40.1422
ARROWHEAD LAKE UPPER DAM,-91.5059,37.7
WINDY HILL LAKE DAM,-91.43,38.3362
RADMACHER DAM LOWER,-94.0875,38.8255
BRIDGEWATER LAKE DAM,-90.8898,38.4586
FOURCHE CREEK #3 DAM,-91.069,36.5696
SILAS MCCUBBIN LAKE DAM,-92.3866,39.185
CHESTERFIELD VILLAGE #3 DAM,-90.5744,38.6583
LAKE STINGRAY DAM,-92.7685,38.1715
UPPER LITTLE BLACK D-8 DAM,-90.6579,36.6999
MILLER AGRICULTURAL DAN,-92.2008,38.5009
CARPENTER LAKE DAM,-93.0609,37.9335
AVIS FISHING LAKE,-90.0768,36.8118
PROCK'S DAM,-92.3958,38.2119
FOX SPRING LAKE DAM,-91.4616,38.0075
LAKE HOLLENBECK DAM,-89.5935,37.3559
OWENS LAKE DAM-SECT 4,-93.5816,37.8191
DEWITT POND,-91.9375,37.8388
MO NO NAME,-90.7761,38.3937
WOODS LAKE DAM,-93.3949,37.706
SCHRADER LAKE DAM,-92.8429,38.9397
SILVER LAKE DAM,-90.5376,38.0072
BARTLETT'S FISHING LAKE DAM,-89.9849,36.8101
WEST FORK BIG CREEK DAM B-124,-94.0983,40.2848
FELTON DAM NO. 1,-94.5797,40.4343
J. BYRN DAM,-92.3842,40.3637
ELDON CORDELL STRUCTURE DAM,-94.6838,40.4933
STANLEY DAM,-92.436,40.5329
MONITEAU CREEK WS DAM L-  5,-92.5939,39.1683
WEST FORK BIG CREEK DAM B-102,-94.0623,40.3674
EAST LOCUST CREEK WATERSHED DAM E- 59,-93.1105,40.2403
TALLMAN DAM,-92.4537,40.5912
WEST FORK BIG CREEK DAM B-149,-94.0474,40.2238
HOLT DAM,-92.009,40.5329
WALTER BYRN FARM POND,-92.4011,40.3529
WEST FORK BIG CREEK DAM B-111,-94.0413,40.3418
RAUP DAM,-91.9136,40.524
NILA DAM,-92.6603,40.422
FARNAN,-94.7052,40.3885
RONDA CONNOR DAM,-93.1485,40.1351
BUCK & DOE RUN WATERSHED DAM 47,-91.5288,40.2028
BASHOR DAM NO. 1,-94.655,40.0556
J K RUNYAN DAM NO 1,-94.5253,40.5466
UPPER LITTLE BLACK WATERSHED DAM D- 1,-90.703,36.7249
BEAR CREEK WATERSHED DAM LTS- 92,-91.9974,40.3413
DUNN AND SWEARINGEN DAM,-92.2999,40.3473
SOMMERS DAM,-91.8235,40.5418
GRINDSTONE-LOST-MUDDY WATERSHED DAM A-26,-94.2188,39.8096
EAST FORK BIG CREEK DAM E- 76,-93.9865,40.3636
WEST FORK BIG CREEK DAM B- 98,-94.0194,40.3535
LOVELAND DAM,-92.6501,39.8246
LAIRD DAM,-92.6159,40.0031
BEAR CREEK WATERSHED DAM X- 5,-91.9889,40.3458
WARD DAM,-92.3555,40.5512
JJRP,-92.0642,40.4278
DAVID WILMES,-94.886,40.2199
EAST LOCUST CREEK WATERSHED DAM E-  9,-93.0432,40.358
WEST FORK BIG CREEK DAM P- 11,-93.9377,40.2864
EAST FORK GRAND RIVER DAM C- 26,-94.3213,40.5417
BIG CREEK-HURRICANE CREEK S-  7,-93.5167,39.4643
BAUDENDISTEL DAM,-90.1123,37.6141
JIMMY WILLIAMS DAM,-92.4954,40.1821
GASPERINO,-93.9493,39.0821
MONITEAU CREEK WS DAM M- 18,-92.5953,39.071
TERRY & JANET LARISON,-94.5836,40.5197
WEST FORK BIG CREEK DAM B-123,-94.0989,40.2853
KLINE DAM,-91.72,40.2897
UPPER LOCUST CREEK W-216,-93.2604,40.0567
MONITEAU CREEK WS DAM L- 19,-92.5702,39.1659
BOZARTH DAM,-91.9499,40.2294
UPPER LOCUST CREEK L- 71,-93.1245,40.5513
MONITEAU CREEK WS DAM H- 19,-92.5405,39.2307
EAST LOCUST CREEK WATERSHED DAM E-126,-93.0827,40.077
BIG CREEK-HURRICANE CREEK B-  9,-93.5244,39.517
TROUBLESOME CREEK WATERSHED DAM T-101A,-91.9322,40.0644
TROUBLESOME CREEK WATERSHED DAM S- 97,-91.7648,39.9266
EAST LOCUST CREEK WATERSHED DAM E-35A,-93.06,40.2903
STEVENSON DAM,-92.1618,40.4734
WATSON DAM,-92.5713,39.8312
GRASSY CREEK WATERSHED DAM G- 64,-91.7522,40.0349
UPPER LOCUST CREEK W- 20,-93.2402,40.5766
BIG CREEK-HURRICANE CREEK B- 56,-93.4368,39.6084
MINSHALL DAM,-92.8268,39.6038
BIG CREEK-HURRICANE CREEK T-  5,-93.5463,39.5934
TROUBLESOME CREEK WATERSHED DAM T-104,-91.9091,40.0745
TROUBLESOME CREEK WATERSHED DAM S- 88,-91.8326,39.9542
MOZINGO CREEK WATERSHED SITE 12,-94.7989,40.2912
TROUBLESOME CREEK WATERSHED DAM T- 69,-92.0404,40.0834
KING ARTHUR'S DAM,-90.6819,37.9524
KEY HARBOUR ESTATE DAM #2,-90.7823,38.7899
UPPER LITTLE BLACK D-4 DAM,-90.6629,36.7135
PEMISCOT BAYOU DAM,-89.8707,36.1113
TREELINE LAKE DAM,-92.7356,38.193
SCHNEIDER LAKE DAM LOWER,-91.4306,38.6146
HERD DAM,-92.4799,36.6778
TYROL LAKE DAM,-91.0655,38.7444
PUXICO QUAD NO.1 DAM(FEDERAL),-90.2014,37.0012
FOURCHE CREEK #9,-90.972,36.5369
WARD LAKE DAM-SEC 13,-94.5171,38.3591
CITY PLACE DAM,-90.4412,38.6731
FARTHING EAST DAM,-92.7242,37.092
LAUCK LAKE DAM,-89.6301,37.1808
MCMINN LAKE #1 DAM,-90.0699,37.5219
KEEN LAKE DAM,-92.6611,37.7076
